Opportunity ID,SAP Code,Account Region,Closed Lost Reason,Closed Lost Reason Comments,IDN Status
006Q800000GLgHa,1007777,Canada,Competition,,Not a Member
006Q800000GLyw1,1005550,United States,,,Active
006Q800000GM23Z,1003090,EMEA,,,Active
006Q800000GM2LJ,1003090,EMEA,,,Active
006Q800000GM4wc,1003387,Australia,,,Active
006Q800000GMMn7,1003031,Australia,Lack of Budget,,Not a Member
006Q800000GN0Xa,1003049,Australia,No Decision,,Active
006Q800000GN2uM,1003090,EMEA,,,Active
006Q800000GN9Xd,1007796,Asia Pacific,No Decision,,Not a Member
006Q800000GNGCX,1003090,EMEA,,,Active
006Q800000GNMTs,1003198,Australia,Competition,,Active
006Q800000GOBsL,,EMEA,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GOSy1,,EMEA,Competition,,Not a Member
006Q800000GOcz3,1000940,EMEA,,,Active
006Q800000GP1XZ,1003864,Canada,Lack of Budget,,Not a Member
006Q800000GTsVM,1000646,Asia Pacific,,,Pending
006Q800000GUB6T,1007464,Australia,,,Not a Member
006Q800000GUi41,1007223,Asia Pacific,,,Not a Member
006Q800000GViJn,1003267,Australia,,,Not a Member
006Q800000GWY3m,1007695,Australia,,,Not a Member
006Q800000GWclt,1007755,Australia,Pricing,,Not a Member
006Q800000GWorh,1003384,Australia,,,Active
006Q800000GXw5g,1003038,Australia,,,Active
006Q800000GYNU1,1004973,United States,,,Active
006Q800000GYNoz,1004519,United States,Competition,flipped to ZK,Not a Member
006Q800000GYTJJ,,United States,No Decision,,Not a Member
006Q800000GYV50,1006032,United States,Unresponsive Contacts,,Not a Member
006Q800000GYVg5,1005801,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GYXI8,1006303,United States,,,Active
006Q800000GYY2s,1007776,United States,,,Active
006Q800000GYYcL,1005020,United States,,,Active
006Q800000GYYvj,1004020,Canada,Unresponsive Contacts,,Not a Member
006Q800000GYZ5O,1006587,United States,,,Active
006Q800000GYaiz,1003885,Canada,,,Active
006Q800000GYbDd,1005027,United States,,,Active
006Q800000GZ0VP,1005293,United States,,,Active
006Q800000GZ49B,1003462,Australia,,,Active
006Q800000GZ6pO,,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GZDXR,1004888,United States,,,Not a Member
006Q800000GZEZy,,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GZEfG,,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GZFMM,,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GZHRN,,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GanM1,1007670,EMEA,,,Not a Member
006Q800000GbGXd,1000956,Asia Pacific,,,Not a Member
006Q800000GbHYY,1003209,EMEA,,,Active
006Q800000GbLFZ,1005158,United States,,,Active
006Q800000GbRJO,,United States,,,Not a Member
006Q800000GbRrF,1004711,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000GbS5l,1004804,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000Gbmu5,1003209,EMEA,,,Active
006Q800000GbnBp,1007194,United States,Other (Add detail to Other Closed Lost Reason),Project is dead,Not a Member
006Q800000Gbokb,1007443,Canada,Competition,,Active
006Q800000GbplW,1007762,Canada,,,Active
006Q800000GbtHG,,Canada,Unresponsive Contacts,,Not a Member
006Q800000GbvCd,1002729,Australia,No Decision,,Not a Member
006Q800000GbvO2,1002729,Australia,,,Not a Member
006Q800000GbwWr,1002729,Australia,No Decision,,Not a Member
006Q800000Gc3wY,1002729,Australia,No Decision,,Not a Member
006Q800000Ge9Un,1006510,Canada,,,Not a Member
006Q800000GeAXJ,1004793,United States,,,Not a Member
006Q800000GeBWb,1007778,Asia Pacific,,,Not a Member
006Q800000GeKzi,1005111,United States,,,Not a Member
006Q800000GePg3,1005158,United States,,,Active
006Q800000Gegli,1004938,United States,,,Not a Member
006Q800000Gei7a,1005158,United States,,,Active
006Q800000GeiE3,1005158,United States,,,Active
006Q800000Gej6r,1005158,United States,,,Active
006Q800000GejOc,1005158,United States,,,Active
006Q800000GejwU,1005158,United States,,,Active
006Q800000Gek2z,1005158,United States,,,Active
006Q800000GekEF,1000952,Canada,,,Active
006Q800000GekPW,1005158,United States,,,Active
006Q800000GekUL,1005158,United States,,,Active
006Q800000Gekqv,1005158,United States,,,Active
006Q800000GekxX,1005158,United States,,,Active
006Q800000GelNB,1007256,United States,,,Active
006Q800000Gelda,1005158,United States,,,Active
006Q800000GellN,1005293,United States,,,Active
006Q800000Gelmz,1005158,United States,,,Active
006Q800000Gemfp,1000952,Canada,,,Active
006Q800000GenDh,1006303,United States,,,Active
006Q800000GenLl,1007491,United States,,,Not a Member
006Q800000GennH,1005158,United States,,,Active
006Q800000GepAl,1005158,United States,,,Active
006Q800000Geq5W,1005158,United States,,,Active
006Q800000GeslG,1005158,United States,,,Active
006Q800000Getfi,1005158,United States,,,Active
006Q800000Getnm,1006942,Australia,,,Active
006Q800000Getr0,1005158,United States,,,Active
006Q800000GeuNF,1006279,New Zealand,Unresponsive Contacts,,Not a Member
006Q800000GeuYX,1005158,United States,,,Active
006Q800000GewCG,1002695,Australia,Competition,,Active
006Q800000GfDWS,1000783,New Zealand,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GfF8M,1003049,Australia,,,Active
006Q800000GfVzV,1004694,United States,,,Active
006Q800000GfpS0,1003038,Australia,,,Active
006Q800000Gg2sE,1003131,Australia,Competition,,Not a Member
006Q800000GhGmf,,EMEA,Other (Add detail to Other Closed Lost Reason),The board has decided to stay with Impro as their main choice of Access.,Not a Member
006Q800000GhRjh,1005920,Canada,Unresponsive Contacts,,Not a Member
006Q800000GhV90,1005121,United States,,,Active
006Q800000GhWwH,1003957,Canada,Competition,,Not a Member
006Q800000GhXNj,1005032,United States,,,Active
006Q800000GhYgL,1007166,Canada,Unresponsive Contacts,,Not a Member
006Q800000GhZe2,1004782,United States,,,Active
006Q800000GhZpJ,1004793,United States,,,Not a Member
006Q800000GhZpK,1004694,United States,,,Active
006Q800000GhaDV,1004694,United States,,,Active
006Q800000GhaQP,,Canada,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GhaVF,1004694,United States,,,Active
006Q800000GhatR,1004694,United States,,,Active
006Q800000GhbJF,1005293,United States,,,Active
006Q800000GhcFK,1004309,Canada,Unresponsive Contacts,,Active
006Q800000GlPZd,1003394,Australia,,,Not a Member
006Q800000Glb9P,1003267,Australia,Lack of Budget,,Not a Member
006Q800000GnVRF,1003428,EMEA,,,Active
006Q800000Gni6k,1003209,EMEA,,,Active
006Q800000GnjIv,1003209,EMEA,,,Active
006Q800000GnjsP,1003209,EMEA,,,Active
006Q800000Gnp9p,1007691,Canada,Unresponsive Contacts,,Not a Member
006Q800000Gnry1,,United States,,,Not a Member
006Q800000Gnti5,1004796,United States,,,Active
006Q800000GnvK5,1006593,United States,,,Active
006Q800000Go1Ki,1007868,United States,,,Not a Member
006Q800000Go25R,1006257,United States,,,Not a Member
006Q800000Go2VF,1007868,United States,,,Not a Member
006Q800000Go2yH,1007868,United States,,,Not a Member
006Q800000Go3Xl,1000952,Canada,,,Active
006Q800000GoHZ8,1005025,United States,,,Not a Member
006Q800000GoM2X,,United States,Competition,,Active
006Q800000GoMlh,1004850,United States,,,Active
006Q800000GoMtm,1004939,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GoPdK,,United States,,,Not a Member
006Q800000GoQap,1007686,United States,,,Active
006Q800000GoTqQ,1002962,Australia,No Decision,,Active
006Q800000GpQTu,1003462,Australia,Other (Add detail to Other Closed Lost Reason),Was for training,Active
006Q800000GqfU8,1007280,Australia,Competition,,Not a Member
006Q800000Gqhqr,1001919,Asia Pacific,,,Active
006Q800000GqigT,1003090,EMEA,Competition,,Active
006Q800000Gqimv,1005051,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000Gqj6H,1005051,United States,,,Active
006Q800000GqjSr,1005051,United States,,,Active
006Q800000GqjmE,1005848,United States,Change of Circumstances,,Active
006Q800000GqkDd,1004796,United States,,,Active
006Q800000GqkyR,1004971,United States,,,Pending
006Q800000Gql3F,1006395,United States,No Decision,,Active
006Q800000GqosM,1004309,Canada,Competition,,Active
006Q800000GqqkT,1007700,United States,,,Not a Member
006Q800000Gqqnh,1007700,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GqtX3,1008614,Canada,,,Pending
006Q800000GrEMz,1006193,United States,,,Not a Member
006Q800000GrJxp,1003049,Australia,,,Active
006Q800000GrKc6,1004925,United States,,,Active
006Q800000GrQj7,1005942,Australia,,,Not a Member
006Q800000GrWrl,1005455,United States,,,Active
006Q800000Grbug,1007145,Australia,,,Not a Member
006Q800000Gs1qw,1000646,Asia Pacific,,,Pending
006Q800000GsNUf,1002969,Australia,,,Active
006Q800000GszLS,1003209,EMEA,Competition,,Active
006Q800000Gt8gT,1003209,EMEA,Competition,,Active
006Q800000GtGan,,EMEA,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GtQlR,1003209,EMEA,,,Active
006Q800000GtelC,1003885,Canada,Unresponsive Contacts,,Active
006Q800000GtiC8,1005794,United States,,,Active
006Q800000GtkDt,1003979,Canada,Unresponsive Contacts,,Active
006Q800000GtkSP,1007306,United States,,,Active
006Q800000Gtluj,1007878,United States,,,Active
006Q800000GtmxF,1003969,Canada,,,Active
006Q800000Gu8w9,1006303,United States,,,Active
006Q800000GuBNt,1004763,United States,,,Active
006Q800000GuJd3,1003261,Australia,,,Active
006Q800000GuKR3,1002793,Australia,,,Active
006Q800000GvTyX,1003209,EMEA,,,Active
006Q800000GwWZP,1003209,EMEA,,,Active
006Q800000GwZlm,1003209,EMEA,,,Active
006Q800000GwiST,1004548,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GwlOj,1005051,United States,,,Active
006Q800000Gwlwc,1000940,EMEA,,,Active
006Q800000GwmUT,1005776,United States,Other (Add detail to Other Closed Lost Reason),Project has already been completed/Not closed in SF,Active
006Q800000Gwmnp,1005163,United States,Pricing,,Active
006Q800000GwnAQ,1007306,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000Gwo3G,1004801,United States,,,Active
006Q800000Gwob7,1004548,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000Gwpyo,1004938,United States,,,Not a Member
006Q800000Gx4Uc,1003365,EMEA,,,Active
006Q800000Gx4hW,1003209,EMEA,,,Active
006Q800000Gx6pn,1003365,EMEA,No Decision,,Active
006Q800000GxAmx,1003365,EMEA,,,Active
006Q800000GxAyD,1003365,EMEA,,,Active
006Q800000GxB4f,1003365,EMEA,No Decision,,Active
006Q800000GxBvt,1004552,United States,Competition,,Not a Member
006Q800000GxCS9,1006593,United States,,,Active
006Q800000GxIm6,1007820,Australia,No Decision,,Not a Member
006Q800000GxVhj,1006891,New Zealand,Pricing,,Not a Member
006Q800000GxgDJ,1006891,New Zealand,Pricing,,Not a Member
006Q800000GxgWg,1007512,Australia,,,Active
006Q800000Gy0qL,1002979,Australia,,,Active
006Q800000Gy6JQ,1007723,Asia Pacific,No Decision,,Not a Member
006Q800000GyA4x,1000656,New Zealand,No Decision,,Active
006Q800000GyAmT,1002273,New Zealand,Competition,,Active
006Q800000GyFm9,,New Zealand,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000Gzamw,1004694,United States,,,Active
006Q800000GzgCS,1004887,United States,,,Active
006Q800000GzhTR,1003965,Canada,Unresponsive Contacts,,Active
006Q800000GzjS2,1005032,United States,,,Active
006Q800000Gzji9,1007700,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000GzjyI,1005158,United States,,,Active
006Q800000GzlDh,1006085,United States,,,Active
006Q800000Gzm3J,1005058,United States,,,Active
006Q800000Gzp9F,1004884,United States,,,Active
006Q800000Gzpvf,1003997,Canada,,,Not a Member
006Q800000GzqV8,1004793,United States,,,Not a Member
006Q800000Gzqi1,1005043,United States,,,Not a Member
006Q800000Gzr4b,1005298,United States,,,Active
006Q800000Gzs5W,1005170,United States,Pricing,,Not a Member
006Q800000Gzu0r,1007155,Canada,,,Not a Member
006Q800000Gzz77,1003997,Canada,,,Not a Member
006Q800000GzzoY,1000952,Canada,,,Active
006Q800000H29IM,1007660,EMEA,No Decision,,Not a Member
006Q800000H2B7F,1002728,EMEA,Competition,,Not a Member
006Q800000H2Dsc,1000752,New Zealand,,,Active
006Q800000H2Pjw,1007223,Asia Pacific,,,Not a Member
006Q800000H2WoQ,1007628,Australia,,,Not a Member
006Q800000H2X4X,1007786,Australia,Unresponsive Contacts,,Not a Member
006Q800000H2YtS,1007786,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000H2aQc,1007796,Asia Pacific,Change of Circumstances,,Not a Member
006Q800000H2cVd,1006954,United States,,,Active
006Q800000H2k4z,1007796,Asia Pacific,Change of Circumstances,,Not a Member
006Q800000H2u17,,Australia,Missing Features (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000H2u9B,,Australia,Missing Features (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000H2uCP,,Australia,Missing Features (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000H3FvB,1002978,EMEA,Competition,,Not a Member
006Q800000H3K3e,1003209,EMEA,,,Active
006Q800000H3NxZ,1004548,United States,,,Not a Member
006Q800000H3PXy,1004796,United States,,,Active
006Q800000H3PjG,1006055,United States,No Decision,,Active
006Q800000H3Uix,1004801,United States,,,Active
006Q800000H3WuQ,1005287,United States,,,Active
006Q800000H3aJh,1005539,United States,,,Active
006Q800000H3cJt,1007283,Canada,,,Not a Member
006Q800000H3idt,1007708,Canada,Competition,,Not a Member
006Q800000H3jbV,1002865,Australia,,,Active
006Q800000H3k1J,1000874,OEM,,,Not a Member
006Q800000H3llN,1007708,Canada,Competition,,Not a Member
006Q800000H3lmz,1007708,Canada,Competition,,Not a Member
006Q800000H3q6t,1000665,OEM,,,Not a Member
006Q800000H3sQH,1005864,Australia,,,Not a Member
006Q800000H46TM,1003392,Australia,No Decision,,Active
006Q800000H4Q5N,1000851,New Zealand,,,Not a Member
006Q800000H4S8n,1006624,Australia,No Decision,,Pending
006Q800000H4SYb,1003023,Australia,No Decision,,Not a Member
006Q800000H4fdt,1007811,Asia Pacific,,,Not a Member
006Q800000H4ggP,1006624,Australia,No Decision,,Pending
006Q800000H4jWD,1007792,Australia,Lack of Budget,,Not a Member
006Q800000H5rRj,1004804,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000H5vzy,,Canada,Change of Circumstances,,Not a Member
006Q800000H5x2T,1005280,United States,,,Active
006Q800000H5xnG,1005066,United States,,,Active
006Q800000H5zlr,1007700,United States,,,Not a Member
006Q800000H60wR,1007250,United States,,,Active
006Q800000H62LW,1006997,United States,,,Not a Member
006Q800000H62Ry,1005293,United States,,,Active
006Q800000H62gT,1005293,United States,,,Active
006Q800000H65Hl,1007700,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000H66NZ,1005257,United States,,,Active
006Q800000H66nK,1007700,United States,Competition,,Not a Member
006Q800000H67eX,1006131,United States,,,Pending
006Q800000H68h3,1004807,United States,,,Active
006Q800000H6EPt,1005259,United States,Lack of Budget,,Active
006Q800000H6EXx,,Australia,,,Active
006Q800000H6FYr,1007243,Canada,,,Active
006Q800000H6HR0,1001878,New Zealand,Unresponsive Contacts,,Not a Member
006Q800000H6mbG,1006080,Asia Pacific,,,Not a Member
006Q800000H75PN,1003049,Australia,No Decision,,Active
006Q800000H7zo9,1007670,EMEA,Competition,Local competitor won the bid.,Not a Member
006Q800000H8NLp,1004029,Canada,Lack of Budget,,Pending
006Q800000H8OHu,1003965,Canada,Competition,,Active
006Q800000H8Ptu,1003986,Canada,Pricing,,Not a Member
006Q800000H8QGU,1005293,United States,,,Active
006Q800000H8Ugg,1005776,United States,Other (Add detail to Other Closed Lost Reason),Project has already been completed/Not closed in SF,Active
006Q800000H8VHl,1006271,United States,,,Active
006Q800000H8WP7,1007232,United States,,,Active
006Q800000H8aCb,1006718,Canada,Unresponsive Contacts,,Not a Member
006Q800000H8asX,1004801,United States,,,Active
006Q800000H8cO6,1005058,United States,,,Active
006Q800000H8lKw,1003107,Australia,,,Active
006Q800000H8tn7,1007245,Australia,No Decision,,Active
006Q800000H9SBP,1006870,Australia,No Decision,,Active
006Q800000H9TaT,1007802,New Zealand,,,Not a Member
006Q800000H9WQW,1003503,Australia,,,Active
006Q800000H9dy1,1003038,Australia,,,Active
006Q800000HAtSr,1007443,Canada,,,Active
006Q800000HAurx,,Asia Pacific,Competition,,Not a Member
006Q800000HAylt,1006955,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q800000HAynV,1005167,United States,,,Active
006Q800000HAztF,1003396,EMEA,,,Active
006Q800000HB0e1,1005051,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q800000HB5Du,1003873,Canada,No Decision,,Not a Member
006Q800000HB5k9,1004670,United States,,,Active
006Q800000HB8QQ,,United States,,,Not a Member
006Q800000HB9sb,1006271,United States,,,Active
006Q800000HBAqH,1005804,United States,,,Not a Member
006Q800000HBEXM,1003444,Australia,No Decision,,Pending
006Q800000HBFZq,1004763,United States,,,Active
006Q800000HBN4R,1002801,Australia,Competition,,Not a Member
006Q800000HC949,1003261,Australia,,,Active
006Q800000HCICH,1007793,Australia,No Decision,,Not a Member
006Q800000HCgsv,1005795,EMEA,,,Active
006Q800000HDTjz,1004670,United States,,,Active
006Q800000HDU4w,1003873,Canada,No Decision,,Not a Member
006Q800000HDVvR,1004670,United States,,,Active
006Q800000HDVyf,1004670,United States,,,Active
006Q800000HDW3V,1004670,United States,,,Active
